sbj,distractor,block,accurate,rt,first,AQ,SAS
115,0,1,1,4.3085,0,16,27
115,0,2,1,2.2079,0,16,27
115,0,3,1,1.7757,0,16,27
115,0,1,1,2.7535,1,16,27
115,0,2,1,2.789,1,16,27
115,0,3,1,2.0615,0,16,27
115,0,1,1,3.3157,0,16,27
115,0,2,1,2.9596,0,16,27
115,0,3,1,2.3366,0,16,27
115,0,1,1,3.1966,0,16,27
115,0,2,1,2.3259,0,16,27
115,0,3,1,1.9236,0,16,27
115,0,1,1,11.21,0,16,27
115,0,2,1,4.203,1,16,27
115,0,3,1,4.1204,0,16,27
115,0,2,1,9.4214,0,16,27
115,0,3,1,2.1297,0,16,27
115,1,1,1,6.4076,1,16,27
115,1,2,1,5.5998,1,16,27
115,1,3,1,2.5351,0,16,27
115,1,1,1,4.4455,1,16,27
115,1,2,1,3.4854,0,16,27
115,1,3,1,6.2792,0,16,27
115,0,1,1,3.3445,0,16,27
115,0,2,1,2.4232,0,16,27
115,0,3,1,1.7359,0,16,27
115,1,2,1,4.1405,0,16,27
115,1,3,1,3.0886,0,16,27
115,1,1,1,6.1215,0,16,27
115,1,2,1,3.5725,0,16,27
115,1,3,1,7.5993,0,16,27
115,1,1,1,2.6914,0,16,27
115,1,2,1,2.5735,0,16,27
115,1,3,1,2.8593,0,16,27
115,0,1,1,11.399,1,16,27
115,0,2,1,2.3393,0,16,27
115,0,3,1,2.3482,0,16,27
115,1,1,1,5.4261,1,16,27
115,1,2,1,3.9245,1,16,27
115,1,3,1,3.0165,0,16,27
115,0,1,1,3.0122,1,16,27
115,0,2,1,2.5875,0,16,27
115,0,3,1,2.5397,0,16,27
115,1,1,1,8.5586,0,16,27
115,1,2,1,3.5585,0,16,27
115,1,3,1,2.2644,1,16,27
115,1,1,1,4.7086,0,16,27
115,1,2,1,4.6122,0,16,27
115,1,3,1,3.4264,0,16,27
115,0,1,1,8.2232,1,16,27
115,0,2,1,4.7788,0,16,27
115,0,3,1,7.9713,1,16,27
115,0,1,1,9.6507,0,16,27
115,0,2,1,2.439,0,16,27
115,0,3,1,2.5696,0,16,27
115,1,1,1,6.0366,0,16,27
115,1,2,1,3.1225,0,16,27
115,1,3,1,2.4076,0,16,27
115,1,1,1,5.5965,0,16,27
115,1,2,1,2.8965,0,16,27
115,1,3,1,1.7665,0,16,27
115,0,1,1,8.8506,0,16,27
115,0,2,1,3.2364,0,16,27
115,0,3,1,3.3593,1,16,27
115,0,1,1,4.8047,0,16,27
115,0,2,1,7.5715,0,16,27
115,0,3,1,7.1264,0,16,27
115,1,1,1,9.3726,0,16,27
115,1,2,1,11.872,0,16,27
115,0,1,1,5.2533,0,16,27
115,0,2,1,6.7234,0,16,27
115,0,3,1,3.5375,0,16,27
115,0,3,1,10.214,1,16,27
115,0,1,1,8.5305,0,16,27
115,0,2,1,4.6397,0,16,27
115,0,3,1,3.7973,0,16,27
115,0,1,1,5.2449,0,16,27
115,0,2,1,2.3315,0,16,27
115,0,3,1,2.0523,0,16,27
115,1,1,1,5.0595,0,16,27
115,1,2,1,2.2262,0,16,27
115,1,3,1,1.6803,NaN,16,27
115,0,1,1,16.885,0,16,27
115,0,2,1,3.452,0,16,27
115,0,3,1,6.0851,0,16,27
115,1,1,1,5.8882,0,16,27
115,1,2,1,3.6974,0,16,27
115,1,3,1,2.4216,0,16,27
115,1,1,1,4.9151,0,16,27
115,1,2,1,2.7712,1,16,27
115,1,3,1,2.123,0,16,27
115,0,1,1,3.4925,0,16,27
115,0,2,1,2.8785,0,16,27
115,0,3,1,2.9655,0,16,27
115,0,1,1,17.399,0,16,27
115,0,2,1,3.0692,0,16,27
115,0,3,1,1.9813,0,16,27
115,0,1,1,3.6165,0,16,27
115,0,2,1,3.9893,0,16,27
115,0,3,1,2.6005,0,16,27
115,0,1,1,3.7986,0,16,27
115,0,2,1,3.5892,1,16,27
115,0,3,1,2.6266,0,16,27
115,1,1,1,3.3355,1,16,27
115,1,2,1,2.6725,0,16,27
115,1,3,1,2.8856,0,16,27
115,0,1,1,4.7074,0,16,27
115,0,2,1,2.9923,0,16,27
115,0,3,1,1.4724,0,16,27
115,0,1,1,7.3484,0,16,27
115,0,2,1,3.4753,0,16,27
115,0,3,1,2.1189,0,16,27
115,0,2,1,4.1676,0,16,27
115,0,3,1,2.0005,0,16,27
115,0,1,1,5.3182,0,16,27
115,0,2,1,2.9775,0,16,27
115,0,3,1,2.1776,0,16,27
115,1,1,1,3.2025,0,16,27
115,1,2,1,2.5866,1,16,27
115,1,3,1,2.3036,0,16,27
115,1,1,1,4.8866,0,16,27
115,1,2,1,3.4217,0,16,27
115,1,3,1,2.8616,0,16,27
115,1,1,1,2.8655,1,16,27
115,1,2,1,2.7511,0,16,27
115,1,3,1,1.9106,0,16,27
115,0,1,1,4.0889,0,16,27
115,0,2,1,2.7905,0,16,27
115,0,3,1,2.4985,0,16,27
115,0,1,1,2.9429,0,16,27
115,0,2,1,2.5284,0,16,27
115,0,3,1,2.9326,0,16,27
115,1,2,1,6.4895,0,16,27
115,1,3,1,2.2702,1,16,27
115,0,1,1,4.2981,0,16,27
115,0,2,1,2.0333,0,16,27
115,0,3,1,3.4695,0,16,27
115,0,1,1,2.9446,NaN,16,27
115,0,2,1,3.4036,NaN,16,27
115,0,3,1,2.2374,0,16,27
115,0,1,1,8.8414,0,16,27
115,0,2,1,7.5695,0,16,27
115,0,3,1,2.4795,0,16,27
115,1,1,1,3.2455,0,16,27
115,1,2,1,2.1713,0,16,27
115,1,3,1,2.1463,0,16,27
116,0,1,1,4.4185,0,18,19
116,0,2,1,3.6097,0,18,19
116,0,3,1,5.5864,0,18,19
116,1,1,1,5.2976,0,18,19
116,1,2,1,5.3297,0,18,19
116,1,3,1,5.2363,0,18,19
116,1,1,1,5.2702,0,18,19
116,1,2,1,5.1195,0,18,19
116,1,3,1,4.537,0,18,19
116,1,1,1,4.1443,0,18,19
116,1,2,1,3.8546,0,18,19
116,1,3,1,6.2306,0,18,19
116,1,1,1,3.3766,0,18,19
116,1,2,1,3.0855,0,18,19
116,1,3,1,3.1756,0,18,19
116,1,1,1,5.6461,0,18,19
116,1,2,1,1.5636,NaN,18,19
116,1,3,1,1.6061,NaN,18,19
116,1,1,1,18.184,0,18,19
116,1,2,1,10.582,0,18,19
116,1,3,1,1.6664,0,18,19
116,1,1,1,2.4025,0,18,19
116,1,2,1,2.545,0,18,19
116,1,3,1,2.2003,0,18,19
116,1,1,1,7.6789,0,18,19
116,1,2,1,3.668,0,18,19
116,1,3,1,3.0594,0,18,19
116,1,1,1,3.0745,0,18,19
116,1,2,1,4.4057,0,18,19
116,1,3,1,2.7296,1,18,19
116,0,1,1,3.1805,0,18,19
116,0,2,1,2.8066,0,18,19
116,0,3,1,2.184,0,18,19
116,1,1,1,2.6383,0,18,19
116,1,2,1,2.3912,0,18,19
116,1,3,1,1.8575,0,18,19
116,1,1,1,3.5166,0,18,19
116,1,2,1,2.4974,0,18,19
116,1,3,1,2.6552,0,18,19
116,0,1,1,5.5746,0,18,19
116,0,2,1,2.2302,0,18,19
116,0,3,1,2.8225,0,18,19
116,0,1,1,3.5693,0,18,19
116,0,2,1,5.2875,0,18,19
116,0,3,1,2.4856,0,18,19
116,0,1,1,2.4395,0,18,19
116,0,2,1,2.4256,0,18,19
116,0,3,1,2.1285,0,18,19
116,1,1,1,2.4748,0,18,19
116,1,2,1,2.945,0,18,19
116,1,3,1,2.599,0,18,19
116,0,1,1,2.5346,0,18,19
116,0,2,1,3.0167,0,18,19
116,0,3,1,2.2895,0,18,19
116,1,1,1,5.1965,0,18,19
116,1,2,1,5.7485,0,18,19
116,1,3,1,4.4027,0,18,19
116,1,1,1,2.7876,0,18,19
116,1,2,1,2.9813,0,18,19
116,1,3,1,2.8601,0,18,19
116,1,1,1,3.2776,0,18,19
116,1,2,1,4.2916,0,18,19
116,1,3,1,4.5984,0,18,19
116,1,1,1,2.9655,0,18,19
116,1,2,1,2.6754,0,18,19
116,1,3,1,3.3607,0,18,19
116,1,1,1,6.6966,0,18,19
116,1,2,1,3.5114,1,18,19
116,1,3,1,2.0046,0,18,19
116,1,1,1,3.9881,1,18,19
116,1,2,1,4.0106,1,18,19
116,1,3,1,2.9716,0,18,19
116,0,1,1,2.9015,0,18,19
116,0,2,1,2.1936,0,18,19
116,0,3,1,2.2185,0,18,19
116,1,1,1,3.1771,0,18,19
116,1,2,1,2.8584,0,18,19
116,1,3,1,1.9434,0,18,19
116,1,1,1,2.9445,0,18,19
116,1,2,1,2.9725,0,18,19
116,1,3,1,2.3016,0,18,19
116,0,1,1,4.3535,0,18,19
116,0,2,1,2.169,0,18,19
116,0,3,1,2.6971,0,18,19
116,0,1,1,6.8025,0,18,19
116,0,2,1,2.7166,0,18,19
116,0,3,1,1.5146,0,18,19
116,0,1,1,3.0287,1,18,19
116,0,2,1,2.5104,1,18,19
116,0,3,1,2.3084,0,18,19
116,0,1,1,5.2413,0,18,19
116,0,2,1,4.1547,0,18,19
116,0,3,1,2.7014,0,18,19
116,0,1,1,6.3727,0,18,19
116,0,2,1,2.8345,0,18,19
116,0,3,1,1.9616,0,18,19
116,0,1,1,3.2445,0,18,19
116,0,2,1,2.6673,0,18,19
116,0,3,1,2.8535,0,18,19
116,0,1,1,3.1345,0,18,19
116,0,2,1,5.3311,0,18,19
116,0,3,1,3.9774,0,18,19
116,1,1,1,20.408,0,18,19
116,1,2,1,3.6632,0,18,19
116,1,3,1,3.0771,0,18,19
116,1,1,1,3.7282,0,18,19
116,1,2,1,4.6446,0,18,19
116,1,3,1,4.3056,0,18,19
116,0,1,1,2.1341,0,18,19
116,0,2,1,2.7804,0,18,19
116,0,3,1,2.41,0,18,19
116,1,1,1,5.7596,0,18,19
116,1,2,1,3.3676,0,18,19
116,1,3,1,2.6046,0,18,19
116,1,1,1,3.6612,0,18,19
116,1,2,1,3.7244,0,18,19
116,1,3,1,3.0925,0,18,19
116,1,1,1,6.0931,0,18,19
116,1,2,1,3.8586,0,18,19
116,1,3,1,2.7777,0,18,19
116,0,1,1,5.0155,0,18,19
116,0,2,1,8.5799,0,18,19
116,0,3,1,5.058,0,18,19
116,1,1,1,2.4411,0,18,19
116,1,2,1,3.4029,0,18,19
116,1,3,1,4.0025,0,18,19
116,0,1,1,2.8575,0,18,19
116,0,2,1,5.0606,0,18,19
116,0,3,1,2.3795,0,18,19
116,1,1,1,10.634,0,18,19
116,1,2,1,4.2006,0,18,19
116,1,3,1,3.3336,0,18,19
116,1,1,1,2.7416,0,18,19
116,1,2,1,3.5167,0,18,19
116,1,3,1,2.624,0,18,19
116,0,1,1,6.0144,0,18,19
116,0,2,1,6.4795,0,18,19
116,0,3,1,3.5817,0,18,19
116,0,1,1,6.6742,0,18,19
116,0,2,1,2.5901,0,18,19
116,0,3,1,2.2364,0,18,19
116,1,1,1,4.5516,0,18,19
116,1,2,1,2.4118,0,18,19
116,1,3,1,2.4516,0,18,19
116,1,1,1,3.126,0,18,19
116,1,2,1,8.3339,0,18,19
116,1,3,1,2.7993,0,18,19
116,0,1,1,8.9583,0,18,19
116,0,2,1,2.7092,0,18,19
116,0,3,1,1.6875,0,18,19
116,0,1,1,8.4003,1,18,19
116,0,2,1,5.0546,1,18,19
116,0,3,1,3.8542,1,18,19
116,1,1,1,3.4533,0,18,19
116,1,2,1,3.1546,0,18,19
116,1,3,1,2.8784,0,18,19
116,0,1,1,2.8919,0,18,19
116,0,2,1,2.2406,1,18,19
116,0,3,1,2.1885,0,18,19
116,0,1,1,2.4476,0,18,19
116,0,2,1,2.2146,0,18,19
116,0,3,1,2.5677,0,18,19
116,0,1,1,3.5394,0,18,19
116,0,2,1,4.5713,0,18,19
116,0,3,1,2.971,0,18,19
116,0,1,1,3.0204,1,18,19
116,0,2,1,3.8176,0,18,19
116,0,3,1,3.4846,0,18,19
116,0,1,1,6.0326,0,18,19
116,0,2,1,3.2969,0,18,19
116,0,3,1,1.8462,0,18,19
116,1,1,1,5.2373,0,18,19
116,1,2,1,2.7241,0,18,19
116,1,3,1,4.0295,0,18,19
116,0,1,1,7.5571,0,18,19
116,0,2,1,4.6637,0,18,19
116,0,3,1,2.5764,0,18,19
116,1,1,1,3.9564,0,18,19
116,1,2,1,2.7854,0,18,19
116,1,3,1,2.6792,0,18,19
116,1,1,1,4.0167,0,18,19
116,1,2,1,2.5646,0,18,19
116,1,3,1,3.6726,0,18,19
116,0,1,1,5.1224,0,18,19
116,0,2,1,3.625,0,18,19
116,0,3,1,2.4545,0,18,19
116,0,1,1,3.5334,0,18,19
116,0,2,1,2.1937,0,18,19
116,0,3,1,2.8605,0,18,19
116,0,1,1,3.2132,0,18,19
116,0,2,1,3.1426,0,18,19
116,0,3,1,2.5286,0,18,19
116,0,1,1,2.5275,0,18,19
116,0,2,1,3.5317,1,18,19
116,0,3,1,2.7636,1,18,19
116,1,1,1,2.7103,0,18,19
116,1,2,1,2.2724,0,18,19
116,1,3,1,3.0822,0,18,19
116,0,1,1,7.6212,0,18,19
116,0,2,1,10.566,0,18,19
116,0,3,1,2.2486,0,18,19
116,0,1,1,2.3647,0,18,19
116,0,2,1,2.2086,0,18,19
116,0,3,1,2.7696,0,18,19
116,0,1,1,2.4414,0,18,19
116,0,2,1,2.3084,0,18,19
116,0,3,1,1.992,0,18,19
116,0,1,1,5.0266,0,18,19
116,0,2,1,7.7816,0,18,19
116,0,3,1,7.7164,0,18,19
116,1,1,1,14.409,0,18,19
116,1,2,1,2.8696,0,18,19
116,1,3,1,1.9155,0,18,19
116,1,1,1,4.8228,0,18,19
116,1,2,1,3.6297,0,18,19
116,1,3,1,3.0587,0,18,19
116,1,1,1,5.2488,0,18,19
116,1,2,1,3.7153,0,18,19
116,1,3,1,1.4692,0,18,19
116,0,1,1,3.5526,0,18,19
116,0,2,1,2.6847,0,18,19
116,0,3,1,1.9996,0,18,19
116,0,1,1,4.8593,1,18,19
116,0,2,1,3.9851,1,18,19
116,0,3,1,1.8276,0,18,19
116,1,1,1,5.4984,0,18,19
116,1,2,1,3.0115,0,18,19
116,1,3,1,3.1126,0,18,19
116,0,1,1,2.5086,0,18,19
116,0,2,1,2.4833,0,18,19
116,0,3,1,2.0885,0,18,19
116,0,1,1,5.0654,0,18,19
116,0,2,1,2.8586,0,18,19
116,0,3,1,1.4026,0,18,19
116,0,1,1,6.9863,0,18,19
116,0,2,1,2.1776,0,18,19
116,0,3,1,8.2765,0,18,19
116,1,1,1,3.3468,0,18,19
116,1,2,1,3.2305,0,18,19
116,1,3,1,3.1395,1,18,19
117,1,1,1,8.3566,0,20,45
117,1,2,1,7.0978,0,20,45
117,1,3,1,4.5229,0,20,45
117,0,1,1,4.8216,0,20,45
117,0,2,1,4.5096,0,20,45
117,0,3,1,4.5782,0,20,45
117,0,1,1,4.3377,0,20,45
117,0,2,1,3.3238,0,20,45
117,0,3,1,3.0482,0,20,45
117,0,1,1,5.5537,0,20,45
117,0,2,1,4.9566,0,20,45
117,0,3,1,2.8416,NaN,20,45
117,0,1,1,6.3907,0,20,45
117,0,2,1,2.4917,1,20,45
117,0,3,1,3.3139,1,20,45
117,0,1,1,5.2297,0,20,45
117,0,2,1,2.5311,1,20,45
117,0,3,1,2.1553,NaN,20,45
117,0,1,1,9.5657,0,20,45
117,0,2,1,6.6405,0,20,45
117,0,3,1,2.1479,0,20,45
117,0,1,1,3.0226,0,20,45
117,0,2,1,2.6666,0,20,45
117,0,3,1,2.8797,0,20,45
117,0,1,1,5.0106,0,20,45
117,0,2,1,5.5616,0,20,45
117,0,3,1,3.5886,0,20,45
117,0,1,1,3.4765,0,20,45
117,0,2,1,3.2818,0,20,45
117,0,3,1,3.3867,0,20,45
117,1,1,1,5.5257,1,20,45
117,1,2,1,5.0521,0,20,45
117,1,3,1,5.1213,1,20,45
117,0,1,1,2.9852,0,20,45
117,0,2,1,2.4767,0,20,45
117,0,3,1,2.9334,0,20,45
117,0,1,1,4.0316,0,20,45
117,0,2,1,2.3218,0,20,45
117,0,3,1,2.1245,0,20,45
117,1,1,1,5.2215,0,20,45
117,1,2,1,4.8106,1,20,45
117,1,3,1,4.2056,0,20,45
117,1,1,1,3.4906,1,20,45
117,1,2,1,3.9526,1,20,45
117,1,3,1,4.1316,1,20,45
117,1,1,1,4.5598,0,20,45
117,1,2,1,5.0487,0,20,45
117,1,3,1,3.503,0,20,45
117,0,1,1,3.4485,0,20,45
117,0,2,1,3.0593,0,20,45
117,0,3,1,2.5063,1,20,45
117,1,1,1,3.1224,1,20,45
117,1,2,1,3.8003,0,20,45
117,1,3,1,2.7136,0,20,45
117,0,1,1,4.3969,0,20,45
117,0,2,1,3.8897,0,20,45
117,0,3,1,4.0535,0,20,45
117,0,1,1,3.4643,0,20,45
117,0,2,1,3.1143,0,20,45
117,0,3,1,2.6934,0,20,45
117,0,1,1,6.4814,1,20,45
117,0,2,1,3.9973,0,20,45
117,0,3,1,3.6747,1,20,45
117,0,1,1,3.5797,0,20,45
117,0,2,1,3.3462,0,20,45
117,0,3,1,3.5556,0,20,45
117,0,1,1,4.0805,1,20,45
117,0,2,1,3.3846,1,20,45
117,0,3,1,3.4287,1,20,45
117,0,1,1,3.1838,0,20,45
117,0,2,1,3.1258,0,20,45
117,0,3,1,2.1018,0,20,45
117,1,1,1,5.5828,0,20,45
117,1,2,1,3.9684,0,20,45
117,1,3,1,2.5356,NaN,20,45
117,0,1,1,4.7127,0,20,45
117,0,2,1,4.1595,0,20,45
117,0,3,1,2.5927,0,20,45
117,0,1,1,5.3404,0,20,45
117,0,2,1,1.9926,0,20,45
117,0,3,1,3.1077,0,20,45
117,1,1,1,5.5716,0,20,45
117,1,2,1,5.9537,0,20,45
117,1,3,1,2.9258,0,20,45
117,1,1,1,3.0355,0,20,45
117,1,2,1,3.4348,1,20,45
117,1,3,1,2.9267,0,20,45
117,1,1,1,5.4917,0,20,45
117,1,2,1,2.5593,0,20,45
117,1,3,1,3.0116,1,20,45
117,1,1,1,3.9677,0,20,45
117,1,2,1,4.9777,0,20,45
117,1,3,1,2.5954,0,20,45
117,1,1,1,8.2847,0,20,45
117,1,2,1,7.1466,0,20,45
117,1,3,1,5.6722,1,20,45
117,1,1,1,3.4095,0,20,45
117,1,2,1,2.2597,0,20,45
117,1,3,1,4.1486,1,20,45
117,1,1,1,3.5938,0,20,45
117,1,2,1,7.5799,0,20,45
117,1,3,1,3.2363,0,20,45
117,0,1,1,3.8782,0,20,45
117,0,2,1,3.7855,0,20,45
117,0,3,1,2.1439,0,20,45
117,0,1,1,3.3597,0,20,45
117,0,2,1,3.7166,0,20,45
117,0,3,1,4.3984,0,20,45
117,1,1,1,4.7159,0,20,45
117,1,2,1,2.8532,0,20,45
117,1,3,1,2.7241,0,20,45
117,0,1,1,6.8338,0,20,45
117,0,2,1,2.8653,0,20,45
117,0,3,1,2.6096,0,20,45
117,0,1,1,5.3936,0,20,45
117,0,2,1,2.8674,0,20,45
117,0,3,1,2.2687,0,20,45
117,0,1,1,4.3797,0,20,45
117,0,2,1,3.1292,NaN,20,45
117,0,3,1,2.4489,NaN,20,45
117,1,1,1,7.2356,1,20,45
117,1,2,1,3.8516,0,20,45
117,1,3,1,3.0736,0,20,45
117,0,1,1,5.9077,1,20,45
117,0,2,1,4.8266,1,20,45
117,0,3,1,2.9108,0,20,45
117,1,1,1,3.8027,1,20,45
117,1,2,1,2.5927,1,20,45
117,1,3,1,2.8617,0,20,45
117,0,1,1,3.5136,0,20,45
117,0,2,1,3.8096,0,20,45
117,0,3,1,2.5607,0,20,45
117,0,1,1,3.5945,0,20,45
117,0,2,1,3.3233,0,20,45
117,0,3,1,2.4386,0,20,45
117,1,1,1,9.9886,0,20,45
117,1,2,1,4.7037,1,20,45
117,1,3,1,3.2765,0,20,45
117,1,1,1,8.6981,0,20,45
117,1,2,1,3.5578,0,20,45
117,1,3,1,2.3102,0,20,45
117,0,1,1,5.9174,0,20,45
117,0,2,1,3.1106,0,20,45
117,0,3,1,3.8152,0,20,45
117,0,1,1,3.3297,0,20,45
117,0,2,1,4.1226,0,20,45
117,0,3,1,3.0933,1,20,45
117,1,1,1,3.8192,0,20,45
117,1,2,1,2.8089,0,20,45
117,1,3,1,2.2189,0,20,45
117,1,1,1,4.9257,0,20,45
117,1,2,1,3.5664,0,20,45
117,1,3,1,3.3925,0,20,45
117,0,1,1,3.3947,0,20,45
117,0,2,1,5.7464,1,20,45
117,0,3,1,3.1314,NaN,20,45
117,1,1,1,3.8344,1,20,45
117,1,2,1,2.2164,0,20,45
117,1,3,1,3.1505,0,20,45
117,1,1,1,3.4799,0,20,45
117,1,2,1,5.9923,0,20,45
117,1,3,1,2.4232,0,20,45
117,1,1,1,4.6416,0,20,45
117,1,2,1,3.2147,1,20,45
117,1,3,1,2.4032,0,20,45
117,1,1,1,3.5167,0,20,45
117,1,2,1,3.3407,0,20,45
117,1,3,1,3.2251,0,20,45
117,1,1,1,3.2898,0,20,45
117,1,2,1,3.8805,0,20,45
117,1,3,1,2.4467,0,20,45
117,0,1,1,3.5276,0,20,45
117,0,2,1,3.6935,0,20,45
117,0,3,1,2.9456,0,20,45
117,1,1,1,6.9713,0,20,45
117,1,2,1,3.5355,0,20,45
117,1,3,1,3.9196,0,20,45
117,0,1,1,5.3102,0,20,45
117,0,2,1,3.553,0,20,45
117,0,3,1,2.5992,0,20,45
117,0,1,1,3.8316,0,20,45
117,0,2,1,3.8348,0,20,45
117,0,3,1,2.6678,0,20,45
117,1,1,1,3.1497,1,20,45
117,1,2,1,4.3962,1,20,45
117,1,3,1,2.4696,1,20,45
117,1,1,1,3.8934,0,20,45
117,1,2,1,5.8597,0,20,45
117,1,3,1,4.9947,0,20,45
117,1,1,1,4.2747,0,20,45
117,1,2,1,3.0391,0,20,45
117,1,3,1,3.0218,0,20,45
117,1,1,1,6.584,0,20,45
117,1,2,1,4.5542,0,20,45
117,1,3,1,2.4686,0,20,45
117,0,1,1,5.0226,0,20,45
117,0,2,1,4.6174,0,20,45
117,0,3,1,3.1327,0,20,45
117,1,1,1,5.2084,0,20,45
117,1,2,1,2.9255,0,20,45
117,1,3,1,4.5424,1,20,45
117,1,1,1,3.585,0,20,45
117,1,2,1,2.5532,0,20,45
117,1,3,1,1.7338,0,20,45
117,1,1,1,3.1997,0,20,45
117,1,2,1,2.8028,NaN,20,45
117,1,3,1,6.095,0,20,45
117,1,1,1,4.0172,0,20,45
117,1,2,1,5.5926,0,20,45
117,1,3,1,3.3796,1,20,45
117,0,1,1,10.339,0,20,45
117,0,2,1,4.3435,0,20,45
117,0,3,1,2.4446,0,20,45
117,0,1,1,4.7635,0,20,45
117,0,2,1,3.6154,0,20,45
117,0,3,1,3.1257,0,20,45
117,0,1,1,16.048,0,20,45
117,0,2,1,1.9845,1,20,45
117,0,3,1,2.0988,NaN,20,45
117,1,1,1,4.1986,0,20,45
117,1,2,1,3.7435,0,20,45
117,1,3,1,3.4596,0,20,45
117,1,1,1,5.3257,0,20,45
117,1,2,1,3.7527,0,20,45
117,1,3,1,4.4878,0,20,45
117,0,1,1,8.9165,0,20,45
117,0,2,1,8.5826,0,20,45
117,0,3,1,3.0009,0,20,45
117,1,1,1,5.2107,0,20,45
117,1,2,1,3.7725,0,20,45
117,1,3,1,3.0087,0,20,45
117,1,1,1,4.8301,0,20,45
117,1,2,1,4.8005,0,20,45
117,1,3,1,2.1008,0,20,45
117,1,1,1,9.1716,0,20,45
117,1,2,1,13.382,0,20,45
117,1,3,1,2.3066,0,20,45
117,0,1,1,3.0957,0,20,45
117,0,2,1,2.5428,0,20,45
117,0,3,1,2.7557,1,20,45
118,1,1,1,3.9238,1,31,50
118,1,2,1,3.0788,1,31,50
118,1,3,1,1.9855,1,31,50
118,0,1,1,5.3436,0,31,50
118,0,2,1,4.6004,0,31,50
118,0,3,1,3.8218,0,31,50
118,0,1,1,11.483,0,31,50
118,0,2,1,1.9047,0,31,50
118,0,3,1,2.0517,0,31,50
118,0,1,1,2.3278,0,31,50
118,0,2,1,3.1066,0,31,50
118,0,3,1,1.8626,0,31,50
118,0,1,1,2.9687,0,31,50
118,0,2,1,2.4029,1,31,50
118,0,3,1,1.8432,1,31,50
118,0,1,1,4.8467,0,31,50
118,0,2,1,10.44,0,31,50
118,0,3,1,2.4855,0,31,50
118,0,1,1,4.1488,0,31,50
118,0,2,1,3.9599,0,31,50
118,0,3,1,1.9618,0,31,50
118,0,1,1,14.424,0,31,50
118,0,2,1,2.9627,0,31,50
118,0,3,1,1.5757,0,31,50
118,0,1,1,3.2677,0,31,50
118,0,2,1,3.4389,0,31,50
118,0,3,1,2.0407,0,31,50
118,0,1,1,3.5127,0,31,50
118,0,2,1,2.8146,0,31,50
118,0,3,1,2.5778,0,31,50
118,1,1,1,2.3137,1,31,50
118,1,2,1,2.4047,0,31,50
118,1,3,1,2.6592,0,31,50
118,0,1,1,2.6827,0,31,50
118,0,2,1,1.7858,0,31,50
118,0,3,1,2.5376,0,31,50
118,0,1,1,5.8266,0,31,50
118,0,2,1,1.7141,0,31,50
118,0,3,1,1.9538,0,31,50
118,1,1,1,5.6227,0,31,50
118,1,2,1,3.3637,1,31,50
118,1,3,1,3.3098,0,31,50
118,1,1,1,3.1997,1,31,50
118,1,2,1,1.6778,1,31,50
118,1,3,1,1.7267,0,31,50
118,1,1,1,2.9643,0,31,50
118,1,2,1,2.7377,0,31,50
118,1,3,1,2.5827,1,31,50
118,0,1,1,2.7197,0,31,50
118,0,2,1,2.7448,0,31,50
118,0,3,1,3.1669,0,31,50
118,1,1,1,2.7541,0,31,50
118,1,2,1,1.9137,0,31,50
118,1,3,1,1.9646,0,31,50
118,0,1,1,11.318,1,31,50
118,0,2,1,1.6872,0,31,50
118,0,3,1,2.3568,0,31,50
118,0,1,1,7.6078,0,31,50
118,0,2,1,2.6438,0,31,50
118,0,3,1,2.6416,0,31,50
118,0,1,1,3.7888,0,31,50
118,0,2,1,3.7214,1,31,50
118,0,3,1,3.4337,0,31,50
118,0,1,1,6.5966,0,31,50
118,0,2,1,2.5858,1,31,50
118,0,3,1,2.2353,0,31,50
118,0,1,1,3.0868,1,31,50
118,0,2,1,2.9318,0,31,50
118,0,3,1,1.4358,0,31,50
118,0,1,1,4.3412,0,31,50
118,0,2,1,5.1645,0,31,50
118,0,3,1,3.7268,0,31,50
118,1,1,1,5.5258,0,31,50
118,1,2,1,3.6213,0,31,50
118,1,3,1,2.6077,0,31,50
118,0,1,1,3.9618,0,31,50
118,0,2,1,2.1508,0,31,50
118,0,3,1,2.1473,0,31,50
118,0,1,1,2.1396,1,31,50
118,0,2,1,1.9517,0,31,50
118,0,3,1,1.8958,0,31,50
118,1,1,1,2.8238,0,31,50
118,1,2,1,2.2128,0,31,50
118,1,3,1,1.8417,0,31,50
118,1,1,1,4.5497,1,31,50
118,1,2,1,2.7117,1,31,50
118,1,3,1,1.7978,0,31,50
118,1,1,1,2.1428,1,31,50
118,1,2,1,1.6856,1,31,50
118,1,3,1,1.8827,1,31,50
118,1,1,1,2.5348,1,31,50
118,1,2,1,1.9965,0,31,50
118,1,3,1,1.8188,0,31,50
118,1,1,1,2.3047,0,31,50
118,1,2,1,3.6457,1,31,50
118,1,3,1,2.4017,0,31,50
118,1,1,1,4.7367,0,31,50
118,1,2,1,2.8038,1,31,50
118,1,3,1,2.7328,0,31,50
118,1,1,1,3.8474,1,31,50
118,1,2,1,3.1018,0,31,50
118,1,3,1,2.1038,0,31,50
118,0,1,1,7.1148,0,31,50
118,0,2,1,2.1877,0,31,50
118,0,3,1,2.043,1,31,50
118,0,1,1,5.3574,0,31,50
118,0,2,1,4.5296,0,31,50
118,0,3,1,4.7247,0,31,50
118,1,1,1,3.9647,0,31,50
118,1,2,1,3.3804,0,31,50
